mill_cd,codes,type,code_type,dscr,tax_dist,name,curr,tot_mill,percent_rounded,,,mill_cd
1421,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,175.404,5.22,,,
1422,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,110.053,8.31,,,
1423,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,124.125,7.37,,,
1424,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,93.806,9.75,,,
1425,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,94.806,9.65,,,
1426,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,106.872,8.56,,,
1427,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,106.872,8.56,,,
1428,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,110.053,8.31,,,
1429,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,109.321,8.37,,,
1430,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,110.321,8.29,,,
1431,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,103.107,8.87,,,
1432,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,93.273,9.81,,,
1433,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,97.673,9.37,,,
1434,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,104.603,8.75,,,
1435,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,103.603,8.83,,,
1436,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,104.603,8.75,,,
1437,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,127.373,7.18,,,
1438,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,127.373,7.18,,,
1439,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,172.514,5.3,,,
1440,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,114.203,8.01,,,
1441,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,103.603,8.83,,,
1442,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,154.603,5.92,,,
1443,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,144.203,6.35,,,
1444,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,159.223,5.75,,,
1445,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,114.203,8.01,,,
1446,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,182.114,5.02,,,
1447,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,104.603,8.75,,,
1448,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,195.284,4.69,,,
1449,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,142.909,6.4,,,
1450,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,173.603,5.27,,,
1451,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,98.673,9.27,,,
1452,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,94.173,9.72,,,
1453,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,94.173,9.72,,,
1454,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,94.173,9.72,,,
1455,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,97.673,9.37,,,
1456,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,95.173,9.61,,,
1457,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,95.173,9.61,,,
1458,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,102.72,8.91,,,
1459,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,103.72,8.82,,,
1460,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,96.773,9.46,,,
1461,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,99.361,9.21,,,
1462,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,149.623,6.12,,,
4195,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,110.053,8.31,,,
4197,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,92.963,9.84,,,
4198,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,81.426,11.24,,,
4199,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,92.963,9.84,,,
4201,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,76.716,11.93,,,
4204,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,87.302,10.48,,,
4205,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,87.302,10.48,,,
4208,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,79.216,11.55,,,
4211,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,95.963,9.53,,,
4214,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,76.716,11.93,,,
4217,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,87.302,10.48,,,
4218,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,92.316,9.91,,,
4219,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,90.288,10.13,,,
4220,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,89.316,10.24,,,
4221,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,89.316,10.24,,,
4222,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,91.437,10.01,,,
4223,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,93.722,9.76,,,
4224,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,96.839,9.45,,,
4225,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,102.116,8.96,,,
4227,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,96.773,9.46,,,
4228,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,97.673,9.37,,,
4229,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,97.673,9.37,,,
4230,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,97.673,9.37,,,
4231,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,98.673,9.27,,,
4232,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,98.673,9.27,,,
4240,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,80.216,11.41,,,
4241,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,90.802,10.08,,,
4242,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,92.206,9.92,,,
4244,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,79.316,11.54,,,
4246,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,81.216,11.27,,,
4247,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,81.216,11.27,,,
4248,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,97.463,9.39,,,
4250,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,77.716,11.77,,,
4252,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,77.716,11.77,,,
4253,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,96.963,9.44,,,
4254,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,88.302,10.36,,,
4256,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,96.963,9.44,,,
4257,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,88.302,10.36,,,
4258,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,96.963,9.44,,,
4259,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,96.963,9.44,,,
4261,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,90.802,10.08,,,
4290,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,91.454,10.01,,,
4530,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,93.963,9.74,,,
4531,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,93.963,9.74,,,
4580,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,88.706,10.31,,,
5191,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,93.425,9.79,,,
5240,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,94.425,9.69,,,
5241,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20202,BOULDER VALLEY RE2 BOND REDEMPTION,9.15,94.425,9.69,,,
10,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,92.864,10.56,,,
12,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.815,10.13,,,
14,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,94.687,10.36,,,
15,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.388,10.17,,,
17,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,100.339,9.77,,,
18,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,100.339,9.77,,,
20,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,108.611,9.03,,,
21,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,114.614,8.55,,,
26,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,107.864,9.09,,,
27,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,97.864,10.02,,,
34,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,91.864,10.67,,,
40,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,94.443,10.38,,,
41,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,92.864,10.56,,,
42,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,94.074,10.42,,,
57,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.236,10.19,,,
58,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.236,10.19,,,
59,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,136.236,7.2,,,
60,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.236,10.19,,,
90,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.236,10.19,,,
91,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.236,10.19,,,
94,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.236,10.19,,,
95,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.236,10.19,,,
96,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,101.236,9.69,,,
98,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,150.393,6.52,,,
99,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,95.236,10.3,,,
101,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,115.236,8.51,,,
108,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,104.518,9.38,,,
109,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.432,10.17,,,
110,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,93.932,10.44,,,
111,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,104.518,9.38,,,
112,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.432,10.17,,,
114,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,93.932,10.44,,,
116,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,104.518,9.38,,,
117,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,94.432,10.38,,,
119,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,115.461,8.49,,,
120,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,93.932,10.44,,,
122,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,96.682,10.14,,,
124,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,93.932,10.44,,,
125,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,110.179,8.9,,,
127,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,156.432,6.27,,,
128,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,94.182,10.41,,,
129,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,153.932,6.37,,,
131,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,110.871,8.84,,,
132,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,95.432,10.27,,,
133,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,149.079,6.58,,,
140,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,100.722,9.73,,,
150,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,88.215,11.11,,,
151,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,93.435,10.49,,,
152,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,87.632,11.19,,,
153,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,95.285,10.29,,,
154,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,97.835,10.02,,,
155,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,92.615,10.59,,,
156,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,85.643,11.45,,,
157,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,90.182,10.87,,,
158,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,101.893,9.62,,,
159,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,90.065,10.89,,,
160,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,121.959,8.04,,,
161,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,116.959,8.38,,,
162,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,83.493,11.74,,,
163,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,92.032,10.65,,,
164,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,87.493,11.21,,,
165,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,94.465,10.38,,,
166,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,99.685,9.84,,,
167,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,99.685,9.84,,,
168,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,106.293,9.22,,,
170,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,103.253,9.5,,,
180,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,75.816,12.93,,,
182,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,84.355,11.62,,,
183,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,86.205,11.37,,,
184,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,90.031,10.89,,,
186,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,88.816,11.04,,,
187,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,79.816,12.28,,,
188,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,86.788,11.3,,,
189,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,95.063,10.31,,,
190,202,S,SCHOOL DISTRICT,BOULDER VALLEY SCHOOL DISTRICT,20206,BOULDER VALLEY RE2 OVERRIDES,9.805,85.816,11.43,,,
